Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRH13,OUT017,6.877531807807759
FDT33,OUT013,7.359345219125629
DRK47,OUT027,8.76511400369803
FDY22,OUT010,5.774483966749893
FDC35,OUT019,6.6271052896247555
FDO03,OUT013,7.803563981113038
FDF24,OUT045,6.825934055996287
FDF56,OUT018,8.171915811494639
FDD28,OUT013,6.371700396061349
FDG53,OUT027,8.087544418375634
FDO27,OUT019,5.58571330326204
NCF54,OUT018,8.188666747372709
FDC20,OUT027,7.397541342310188
FDU10,OUT046,6.5629218526896596
DRA24,OUT018,8.142888145339946
FDA02,OUT010,6.11670549711892
FDG10,OUT017,6.51934123264843
FDW39,OUT010,6.396379724190406
FDP04,OUT019,5.709049864161042
NCM55,OUT013,7.415572875262901
FDG47,OUT045,8.233250305817421
NCU41,OUT017,7.524677050942511
NCK31,OUT017,6.4219486239554024
FDZ46,OUT045,6.996694919244848
FDU13,OUT027,7.9388874417102
NCF19,OUT045,6.545332230772583
NCJ43,OUT013,7.398621735715719
NCJ05,OUT045,7.373176973172393
FDS04,OUT027,7.9429787598348405
FDX28,OUT010,5.720966348064545
FDB41,OUT027,7.245080300849391
FDG53,OUT046,7.393297557139775
FDL15,OUT010,6.100626596433053
FDQ08,OUT049,7.182385781530508
DRN36,OUT013,6.692940697929631
FDI46,OUT013,7.972511993452741
FDG16,OUT027,8.62534795440908
FDV32,OUT013,6.3736661700558725
FDF44,OUT010,5.962526425377016
FDK04,OUT018,7.243907669653384
NCA41,OUT013,7.5286303462833555
FDD51,OUT017,6.201773496845461
NCZ53,OUT045,7.726216927558363
FDP01,OUT027,8.173081374377562
FDY25,OUT049,8.097238871256907
FDB17,OUT018,8.274196230820943
NCV54,OUT018,7.798254953476412
FDJ32,OUT017,6.455471564325241
FDA37,OUT049,7.68385076620215
FDG35,OUT035,7.585114235145448
NCM05,OUT018,8.995225805178562
FDG45,OUT046,7.962320461806865
FDH28,OUT013,6.148136192957803
NCE18,OUT049,8.679548517818276
FDH38,OUT045,7.153003796673231
FDR56,OUT013,7.486678011172181
FDH17,OUT027,7.781292304900511
FDD39,OUT049,8.382237280366965
FDB41,OUT049,6.943602008720503
NCR53,OUT046,7.940833479574346
FDX46,OUT017,6.436039760434878
FDV28,OUT049,6.900028226463349
FDA08,OUT018,8.167025812200272
FDH45,OUT017,6.2252706234408475
NCS38,OUT010,5.715893734233688
FDD40,OUT010,6.537173410131436
DRM59,OUT035,7.453112222447931
NCJ43,OUT018,8.23023706305192
NCN29,OUT013,6.293533876754055
NCC19,OUT045,7.654938311312897
FDR56,OUT035,7.665344183573973
FDZ43,OUT049,8.648420327868434
FDJ32,OUT010,5.34444263986343
DRH03,OUT017,6.710355123464884
NCZ54,OUT035,7.4057155196207844
FDE26,OUT017,7.1008804331862265
FDS03,OUT045,6.598064882287619
DRZ24,OUT019,5.997956603663599
FDO48,OUT027,8.797936103280879
FDW39,OUT049,8.134891406996754
NCK05,OUT049,7.097979152213564
NCK30,OUT017,8.04392400539825
FDT27,OUT018,8.718237140829984
FDS08,OUT019,6.542479336394517
NCJ19,OUT049,6.971172002456161
FDC58,OUT045,6.4391016702815085
DRE37,OUT013,7.390915239212808
FDW02,OUT035,7.215514023403635
FDJ02,OUT010,6.149125220185726
FDX09,OUT045,7.558810489671454
FDT31,OUT010,6.470702411877971
FDI24,OUT049,8.054037623930112
FDY09,OUT045,7.52651571713091
FDV28,OUT045,6.241456313155831
DRM47,OUT049,8.22707198991021
FDT52,OUT019,7.165882742964689
FDI48,OUT018,7.224472003527089
FDY55,OUT017,8.010105058537658
FDU48,OUT013,6.956539286491345
FDN25,OUT045,6.583041880466047
FDP20,OUT049,7.649275361802729
FDJ15,OUT013,7.508233425154341
FDD04,OUT018,7.855430315125309
FDY58,OUT045,8.026155411509377
FDR37,OUT018,8.274132105776658
FDF44,OUT013,7.004050119612405
FDD32,OUT045,6.806630045763529
FDR57,OUT017,7.3285280017085555
DRG39,OUT027,7.366779862484392
FDX15,OUT017,7.084165974878001
DRN37,OUT045,7.415813149775698
FDW40,OUT027,8.084959049739904
FDB32,OUT049,7.402723761451245
FDM40,OUT018,7.796504884457395
FDE39,OUT027,7.928450870160962
DRH49,OUT017,6.635069599545616
FDT46,OUT049,7.05794957650382
NCF06,OUT035,8.310462279212027
FDP07,OUT017,7.489275458501725
FDC04,OUT013,7.889920031689359
FDZ32,OUT017,6.859563399885043
FDD50,OUT045,7.34935933270758
FDU56,OUT017,7.4681469487901015
FDV34,OUT017,6.629086363094006
NCY41,OUT013,6.1631932618932215
NCK18,OUT046,7.6681978154098696
DRH25,OUT049,7.079399789196609
FDT57,OUT046,8.220512572034522
FDV56,OUT018,7.719024942724602
FDV12,OUT045,6.900645495465812
FDN52,OUT017,6.589402519798066
FDX38,OUT035,6.525727407351999
FDE47,OUT018,7.79352629145798
NCO07,OUT013,7.740139522950667
FDV09,OUT027,8.197686664178075
FDZ23,OUT019,6.602872254773235
DRH51,OUT018,7.404959922339822
NCY54,OUT045,7.364677647638291
DRG49,OUT013,7.932952278976288
NCC19,OUT049,8.180517003871314
NCV53,OUT045,8.178024069790638
FDZ47,OUT019,5.9806541313503425
NCO26,OUT018,7.704696750472692
NCP02,OUT045,6.644477748949412
NCW30,OUT018,9.017994968686484
NCN55,OUT046,8.201977813925852
FDB20,OUT010,5.480857947340547
DRL11,OUT013,7.20829728775207
DRD60,OUT045,7.615854009442952
FDW14,OUT010,5.637818056631928
FDL27,OUT010,5.507493548737352
FDU09,OUT018,7.24326818668896
DRH36,OUT027,7.550299678008512
FDP34,OUT027,8.075427419113433
FDE04,OUT017,7.470647315640053
FDZ57,OUT027,8.033666695218393
FDF02,OUT010,5.560128994804298
FDG28,OUT045,8.176404780230929
NCI31,OUT046,6.458411998605964
FDT43,OUT013,6.351851427310813
FDU20,OUT046,7.2558994998533555
FDD53,OUT013,6.215173809471459
FDW15,OUT045,7.347638413588671
NCT53,OUT045,7.491739886143728
NCG55,OUT027,7.887729880331625
FDD48,OUT035,7.074179070649872
FDG47,OUT049,8.774611165301717
FDI21,OUT017,6.507359632240978
FDT27,OUT017,7.890111424461222
DRO35,OUT013,6.883883872877813
FDD33,OUT017,7.853271519625999
FDC04,OUT035,8.104400654634446
FDY34,OUT013,7.3534072183518
DRJ49,OUT049,7.749523561528525
FDE05,OUT049,7.86660341185204
FDU31,OUT017,7.829365053618109
NCN19,OUT027,8.540584089883492
FDK56,OUT027,8.326223035870745
FDK58,OUT017,6.835224906536945
NCJ42,OUT035,6.982889467131142
FDZ34,OUT027,8.465453392048085
FDA52,OUT018,8.213822069759985
NCR29,OUT013,6.38248595296193
FDT48,OUT035,7.753352086066642
DRJ51,OUT019,6.888237704710062
NCS54,OUT046,7.747983821082752
FDV01,OUT035,7.327743051513495
DRG51,OUT027,8.318315386868797
NCG42,OUT013,6.995458300423744
FDA51,OUT049,7.443838881682572
FDV19,OUT010,6.224140768788739
NCT18,OUT045,7.604693574778583
NCS41,OUT045,7.639834449220713
FDO03,OUT046,8.152534864890296
FDL12,OUT010,5.188139577336216
FDY37,OUT010,6.103938832737399
FDI58,OUT049,7.394667532106747
FDT28,OUT018,7.978760582289215
NCC42,OUT010,6.01030816940231
FDO01,OUT017,7.058381451124555
FDJ02,OUT013,7.162576835869236
FDQ04,OUT018,7.079072642559485
DRL47,OUT013,6.931708368509956
FDZ32,OUT035,7.036508225882609
FDC35,OUT035,7.722888915758723
FDX14,OUT045,6.664613417658487
FDZ35,OUT013,6.837690316434797
FDL14,OUT013,7.256698259226665
FDO04,OUT049,7.08954479121385
DRK11,OUT017,7.258965245073743
FDB44,OUT018,8.585092095368077
FDZ50,OUT049,8.130129953507298
FDI12,OUT027,7.593129379464127
FDU43,OUT017,7.902017978853591
FDD58,OUT010,5.648888095562377
FDB27,OUT017,7.569765097975267
FDB04,OUT018,7.487807631297779
NCO17,OUT013,6.882059630240848
FDL12,OUT017,6.327765602351753
DRJ13,OUT049,7.927979703675806
FDD57,OUT045,6.924121864347799
FDW19,OUT035,7.055045854147604
DRD27,OUT018,7.612394918088029
FDH27,OUT027,8.097076769529494
NCW30,OUT027,9.138475031687447
FDR40,OUT018,7.528081415058189
FDG05,OUT013,7.174095552470816
NCY41,OUT019,5.322964401121955
FDI38,OUT018,8.55462388022565
FDR20,OUT046,6.5947791176613855
FDE09,OUT017,6.900167078906657
FDN50,OUT019,5.959226037361907
DRF27,OUT045,7.405381949243683
DRF51,OUT013,6.02369501211199
NCO02,OUT019,5.599666848191096
FDB51,OUT027,7.436059944490551
FDJ50,OUT013,6.388951787716544
FDN52,OUT013,6.520328685717842
FDX14,OUT013,6.492012804512951
FDT27,OUT019,7.020453755907395
FDV10,OUT013,6.257481324574741
FDU33,OUT046,6.492426573948326
FDU58,OUT046,7.827186666749844
NCP42,OUT027,8.58910715679091
FDL51,OUT027,8.711049977508711
DRH15,OUT027,7.191085796813772
FDU16,OUT017,6.641323974316759
FDW15,OUT017,7.190708660771681
FDQ44,OUT045,7.106416601915338
NCI06,OUT027,8.419328598219266
DRK23,OUT019,7.128813845579837
FDC28,OUT035,7.006761799862556
NCY17,OUT019,5.485464560097298
NCV05,OUT018,8.092333125066311
FDM34,OUT019,6.139931196296057
DRD60,OUT027,8.443554474970393
FDT38,OUT046,6.8848951972396515
FDQ57,OUT018,8.019128321907264
FDE59,OUT027,7.182990293235619
NCM43,OUT046,7.614615836395519
DRI51,OUT049,8.028734619260696
NCG30,OUT017,6.871308884738705
NCK54,OUT035,7.0881974798430685
FDQ16,OUT019,6.01441866569638
FDI36,OUT013,7.542654163419558
FDX16,OUT027,8.116078943427603
FDA34,OUT046,7.703960018681414
FDJ48,OUT018,8.816460044377619
FDU47,OUT035,7.169292982752113
FDS39,OUT046,7.449314518038502
FDD11,OUT046,8.322065245760578
FDM16,OUT027,7.567147030125064
FDU56,OUT018,8.277085331604928
FDQ32,OUT017,6.9693606303190165
DRK35,OUT013,6.202538589954266
FDA58,OUT049,8.490953476911223
DRG48,OUT019,6.370094706207075
FDT59,OUT010,6.8476164505537245
FDQ31,OUT019,5.845898854380901
FDS51,OUT018,7.311652659712536
FDW32,OUT027,7.5883583154805585
FDI15,OUT027,8.966841444114841
NCV30,OUT017,6.420560562896809
DRG25,OUT049,8.22411578587931
FDT02,OUT013,6.208721825619355
FDO33,OUT027,7.795378947488445
FDP38,OUT035,6.545447486559081
FDZ45,OUT035,7.702887428101451
NCA54,OUT027,8.436291969293144
FDU33,OUT017,6.232274086840454
FDN58,OUT017,7.895199756680251
FDI05,OUT045,6.650158405499112
FDM57,OUT019,5.729180249007357
NCS42,OUT027,7.634927641996363
FDB57,OUT045,7.987392191788963
FDC03,OUT045,7.734657038658053
FDZ58,OUT013,6.877132897028528
NCK29,OUT045,7.056770504185874
NCR53,OUT045,7.84050462379385
FDE26,OUT027,8.054489934277541
FDU52,OUT049,7.892239248291098
FDE41,OUT027,7.606176489582323
FDU38,OUT018,8.296993635629931
FDA52,OUT017,7.301319753070865
FDW46,OUT046,6.742319194367647
DRI59,OUT035,7.943868712726902
FDT38,OUT035,6.76258730812544
FDL33,OUT018,8.342944127926987
FDQ01,OUT027,8.870855055795333
FDJ08,OUT046,7.703774075749895
FDQ47,OUT049,6.778553240230443
NCZ18,OUT013,7.82271271382557
FDE29,OUT017,6.311382776100512
FDF10,OUT027,7.994625925301614
FDC48,OUT049,7.365869039486579
FDY58,OUT013,7.817644586481677
NCX30,OUT010,6.9252917886665335
FDV11,OUT013,7.356508500740542
FDT46,OUT046,6.644044406147793
DRD01,OUT019,5.5438464705478
FDQ11,OUT013,8.052469500906257
NCM41,OUT017,6.729128998051669
NCC55,OUT013,6.198715656439609
FDG45,OUT027,8.569481569608081
NCQ54,OUT049,7.980340122844859
FDM34,OUT045,7.127549448012059
FDD17,OUT019,7.1043505911869325
FDN38,OUT027,8.948099241548773
FDB53,OUT018,7.968906314122808
NCL06,OUT035,8.243406286973213
NCV18,OUT019,5.640169690754711
FDX25,OUT013,7.373116142452523
FDB39,OUT046,6.679296706942918
FDC33,OUT049,8.264435097139812
NCO14,OUT018,7.185596394057248
FDA58,OUT027,8.798933010985422
NCQ02,OUT017,7.566093823028977
NCR53,OUT017,7.698890299299617
FDN52,OUT046,6.849528556295059
FDG26,OUT046,8.322475856224582
FDE23,OUT027,7.316820543351395
DRI37,OUT013,6.290215138329671
DRH37,OUT018,8.137575236744249
FDO01,OUT035,7.191097125773593
FDK45,OUT049,7.585987289162374
FDP23,OUT049,8.460800218895155
FDM33,OUT035,7.851140296322071
FDD36,OUT017,6.9722160703059775
FDL56,OUT017,6.527244962669563
FDT27,OUT010,6.785642006115824
FDG52,OUT017,6.277036414750585
NCL42,OUT035,8.123759449716403
DRJ24,OUT046,7.654276448761124
FDV38,OUT046,6.538863853962905
FDT35,OUT045,7.4627204331130095
FDY51,OUT045,7.8714585127413175
FDC37,OUT017,6.830778545630437
NCP43,OUT013,7.432003432874894
FDO33,OUT045,6.963721332323506
FDW04,OUT018,7.877066730761433
NCC31,OUT046,7.563955515483572
FDK22,OUT049,8.456491740624482
FDJ50,OUT017,6.445782041702725
FDV13,OUT017,6.7215650828719795
DRL60,OUT017,7.24837503274625
FDW03,OUT017,6.889948133189561
FDY27,OUT035,7.611734959331568
FDB39,OUT027,7.371444234404911
FDU59,OUT045,7.398920552783579
FDZ57,OUT049,7.701061629580421
FDO21,OUT049,8.575948879436941
FDS43,OUT018,8.3015862400602
FDU28,OUT010,6.308798873748963
FDC51,OUT010,5.98520950961078
FDW16,OUT010,5.639610511175103
FDP32,OUT010,5.808603063724112
FDB60,OUT019,6.762513014052436
NCQ30,OUT046,7.261374745827453
FDD26,OUT049,8.156092809742438
FDI44,OUT045,6.650292480994281
DRH23,OUT046,6.479481411488702
FDO44,OUT046,7.058272710875084
FDG04,OUT046,7.82102621044043
FDM32,OUT027,7.707379424080628
FDM09,OUT013,7.284531406926835
FDZ47,OUT013,6.671721259697306
FDM40,OUT027,7.9300851919362945
FDY48,OUT017,6.814130999508037
NCM30,OUT045,6.41565560977438
FDX36,OUT010,6.559038825241548
DRF03,OUT017,6.245468701504016
FDN51,OUT049,8.825650038728254
FDM57,OUT049,7.307486512158689
FDB35,OUT049,7.398831801174847
FDY13,OUT027,7.579461895280792
FDA37,OUT017,7.018835758364692
NCX53,OUT017,7.160450863815181
FDD59,OUT018,7.445196348062803
FDX10,OUT019,5.224282131232064
FDC03,OUT018,8.395788084640628
FDW43,OUT035,8.011090562079946
FDW10,OUT046,7.6068525162221485
FDY14,OUT027,9.059513213143713
FDV43,OUT045,6.41835808534039
FDO40,OUT013,7.155360342802309
FDP46,OUT027,7.625324232094725
NCE43,OUT019,6.361089663531783
FDD05,OUT035,7.110533372590177
FDJ60,OUT010,6.1909635787792565
DRE27,OUT018,7.435415419363448
FDO11,OUT035,8.242570669190432
DRG11,OUT027,7.7460594958802815
FDK33,OUT010,6.705792809496071
DRM23,OUT045,7.370321341103436
FDJ02,OUT027,8.183034763783592
NCZ05,OUT045,6.980176091520531
NCL30,OUT013,6.94283257425686
FDZ19,OUT018,8.165538348148369
FDM45,OUT049,7.601846178509822
FDO36,OUT046,7.6363008690409915
NCK31,OUT045,6.572905149245999
DRJ37,OUT045,7.361023052283928
FDP24,OUT018,7.681965230450553
FDF46,OUT013,6.806919806717267
FDX46,OUT019,5.576367378192905
NCL18,OUT045,7.524579439737343
FDJ26,OUT013,7.629902293013943
FDJ07,OUT045,7.123369747036137
FDY15,OUT013,7.013305323969869
DRG01,OUT045,6.7184965154669385
FDF58,OUT045,6.694274451972677
FDZ14,OUT019,6.125391586800083
FDP31,OUT049,6.990140923636854
FDH45,OUT013,6.184222631207861
FDA09,OUT010,6.100859755988333
FDW31,OUT035,7.780179349130794
FDA57,OUT046,6.539251571552272
NCE55,OUT035,7.463811423145031
FDC17,OUT019,6.937060941404038
FDC59,OUT013,6.440537426383894
FDA22,OUT013,7.2583252441245865
FDK52,OUT035,7.89341930213624
NCM26,OUT046,7.499880372298077
NCT53,OUT035,7.5118796882522245
FDW45,OUT018,7.9991111530466394
NCI18,OUT035,7.986387468992997
FDE38,OUT018,8.152975649083292
FDF08,OUT019,5.811285310984892
FDY58,OUT010,6.777728022663972
FDF58,OUT019,5.715226212596677
FDX39,OUT017,7.707111175983004
FDB44,OUT049,8.435178110821548
FDF28,OUT013,6.978359290731606
FDE39,OUT013,6.904643073772259
FDT37,OUT018,8.880485060006292
FDZ45,OUT017,7.562285045159655
FDO40,OUT035,7.3515564623296115
FDM57,OUT027,7.604568688678524
DRG36,OUT017,7.292764500750183
FDY36,OUT010,5.534844737967031
DRL60,OUT027,8.199196315847423
FDS25,OUT019,5.795611260659729
DRF49,OUT027,7.804484826637851
FDP16,OUT045,8.132611466683006
FDS60,OUT049,8.114919929434617
FDU15,OUT027,7.282476837322239
FDK43,OUT046,7.29919379159044
FDN25,OUT046,6.713888544337744
FDE53,OUT049,7.523141184409642
FDB22,OUT013,7.114203371183354
FDE39,OUT017,6.967154299864005
FDX35,OUT035,7.982407339126291
NCG54,OUT049,7.994483901165146
FDH27,OUT035,7.304512423340219
NCK42,OUT013,7.773133521250713
FDS25,OUT049,7.428448684918146
FDI10,OUT018,8.195480934909698
FDU35,OUT035,6.897935896295037
FDI04,OUT017,7.5819592724272535
DRK23,OUT035,8.161115598115227
FDB53,OUT019,6.079369617336751
FDY02,OUT049,8.771905062687363
FDM60,OUT035,6.457317198135797
NCJ31,OUT010,6.4934870955117745
DRP35,OUT017,6.906508199107222
NCQ30,OUT018,7.841785511944407
DRL11,OUT010,6.167727566552442
FDU01,OUT013,7.489090405686694
FDR39,OUT035,7.513006136160888
FDO08,OUT046,7.605418761111383
FDC02,OUT045,8.208122613407703
NCZ29,OUT035,7.120971757296714
FDF29,OUT010,6.0215610508326085
FDZ23,OUT017,7.477723477090625
NCU53,OUT018,8.179235457750073
NCW30,OUT013,8.138896444861889
NCM26,OUT027,8.243791365009793
FDV50,OUT027,7.814435786856253
FDW15,OUT049,7.840753245506873
FDI35,OUT027,8.436722875824831
FDO11,OUT017,8.07983242101299
FDN48,OUT046,6.9430441919166235
NCA17,OUT049,7.852269093919528
NCN54,OUT013,6.584562344694205
FDP22,OUT013,6.257400662933203
NCB54,OUT035,7.1639250687458755
FDD08,OUT045,6.445272405118241
DRM48,OUT010,4.972486998307584
FDG41,OUT027,7.809348817931809
FDE44,OUT027,7.128670213632
FDE26,OUT035,7.236685565975186
NCS38,OUT013,6.8402150512376805
NCJ54,OUT018,8.678432578545769
FDI40,OUT019,5.733863377953435
FDN45,OUT018,8.503039359217324
FDU43,OUT046,8.18730581158082
FDI04,OUT010,6.448399737036713
NCC07,OUT018,7.6639984788702815
NCC07,OUT019,6.0340505604775485
NCD18,OUT045,7.989056882417686
FDU55,OUT035,8.245509769437296
FDX59,OUT035,6.383847014982757
FDR52,OUT049,8.186279632255559
NCP17,OUT013,6.445901040850631
FDQ32,OUT045,7.127076075490839
NCT17,OUT049,8.20758980367022
FDO10,OUT049,7.093686478525991
FDE32,OUT049,6.888705135110126
FDN44,OUT045,7.4491822679500395
FDH02,OUT035,6.91426819993899
FDK60,OUT013,6.665172169395946
FDS24,OUT019,5.796023755727958
FDL03,OUT010,6.550119620731982
FDB46,OUT027,8.636157381757386
FDO48,OUT049,8.515715301784951
FDZ39,OUT049,7.523062041384915
FDT02,OUT027,7.171532272602611
FDC50,OUT013,6.542016937526253
FDP39,OUT035,6.486115362715246
DRG15,OUT018,7.240613436519305
FDP10,OUT018,7.489260887632013
FDF53,OUT027,8.393613933598251
FDN34,OUT045,7.53794888125094
FDK02,OUT045,7.005928157263831
FDC23,OUT045,7.592859158375148
FDJ10,OUT019,6.06990539398492
FDE53,OUT035,7.016018209690607
FDR25,OUT035,8.182558626498688
FDW50,OUT046,7.53705346934823
FDS09,OUT049,7.033842046944855
FDW49,OUT010,6.214002179346208
FDU51,OUT046,7.619291734542482
FDF28,OUT018,7.844786828228893
NCY30,OUT018,8.280049007160837
FDD44,OUT045,8.253350820964435
FDX09,OUT017,7.401825965026442
NCF30,OUT013,6.8282312415559705
FDZ50,OUT019,6.5754173681707355
FDW37,OUT013,6.589682099501826
FDD11,OUT049,8.755930499693815
DRH39,OUT018,7.296248854154816
FDA36,OUT049,8.229733664225117
NCG43,OUT049,7.33268471551417
FDF02,OUT035,6.8558718211626335
FDP57,OUT027,7.748136596170149
NCE42,OUT017,7.911226212446362
NCR38,OUT027,8.927299409181925
FDP03,OUT019,6.121556069897668
FDO51,OUT035,6.498637796057744
NCQ42,OUT046,7.272523428577135
NCM41,OUT046,6.980962161934636
FDH48,OUT027,7.593679384870974
DRF60,OUT046,8.169429373115278
FDJ27,OUT035,6.83454506580624
FDQ14,OUT013,7.141436456669919
FDN27,OUT017,6.872236362430905
NCQ02,OUT046,7.8467972367042895
FDJ33,OUT049,7.634084749116709
FDP07,OUT027,8.473982032019418
DRE01,OUT049,8.45137678056838
FDU36,OUT045,6.9523418648884565
FDL28,OUT017,7.855320946345293
NCX53,OUT046,7.415436098022038
FDZ39,OUT013,6.808894489305352
NCP42,OUT013,7.598240931723323
FDJ14,OUT035,6.7975427141377205
FDK04,OUT049,7.084978137930349
NCC19,OUT017,7.520237453627832
FDS09,OUT018,7.186010411378342
FDZ02,OUT046,7.093019839044407
FDD35,OUT018,7.80868332371858
NCY42,OUT017,7.223833689011943
FDB05,OUT045,8.124413332739916
FDF20,OUT035,7.734044020293286
NCO41,OUT018,7.631884881817404
FDC40,OUT027,7.569851770863131
FDV58,OUT045,7.603851814995465
FDZ57,OUT045,7.229493540925384
DRM35,OUT046,7.670271238000534
DRN36,OUT018,7.5359920222178935
FDQ13,OUT046,6.9615391359501295
DRO35,OUT010,5.831876233052423
NCD43,OUT035,6.958904388795664
FDA51,OUT018,7.582387233422408
NCX17,OUT027,8.761133327218104
NCZ17,OUT049,6.911374319984894
FDR11,OUT027,8.121104126826737
FDW34,OUT049,8.66366569198816
FDN50,OUT017,6.755889389813351
FDS09,OUT046,6.612568437931644
FDS48,OUT018,8.039182174650941
FDL44,OUT049,8.002152760523296
DRF48,OUT018,8.341805444018188
FDA14,OUT018,7.954686277423502
NCD30,OUT049,7.4393911627868174
FDI16,OUT017,6.260107087138744
NCG06,OUT035,8.26953380803095
DRZ24,OUT035,7.0582938606681775
NCS17,OUT045,6.834607624872855
FDB37,OUT045,8.142064744775746
FDE10,OUT035,7.15795779979109
FDC57,OUT045,7.6850358454842524
FDM12,OUT018,8.306613102955229
FDE24,OUT049,7.705114835684991
FDW22,OUT045,7.991102054028406
DRD01,OUT027,7.359473677678894
NCZ18,OUT027,8.828067101977636
FDN49,OUT045,6.33498073682334
FDR22,OUT035,7.080537619560658
FDV08,OUT019,5.476349600412776
FDY39,OUT046,7.798991511122649
FDV36,OUT049,7.669297324413007
FDO60,OUT045,6.467033390474758
FDU04,OUT027,7.986140773645445
FDR20,OUT027,7.352827898062121
FDW19,OUT019,6.0578317654631775
FDU40,OUT049,8.216435633598477
FDK15,OUT045,6.841196452197641
DRF15,OUT035,7.353029148360511
FDQ25,OUT017,7.454255542209473
FDI48,OUT019,5.532017349335356
FDS49,OUT046,6.807918706890412
FDV22,OUT046,7.593667607730829
NCV42,OUT046,7.172881765091121
FDX26,OUT046,7.658001295251415
FDI33,OUT018,7.52748521053317
FDZ14,OUT049,7.6655921781353715
FDG10,OUT013,6.470724608655381
FDM38,OUT018,7.1693762003452814
FDG26,OUT027,9.042622787882467
FDH46,OUT035,6.993089526068138
FDN13,OUT018,7.417552429053418
FDU57,OUT035,7.3170095286620835
NCI06,OUT046,7.716491312323954
FDM38,OUT045,6.519952028837319
NCG42,OUT010,5.9251184621317385
FDL39,OUT045,7.588326777093531
FDT31,OUT019,6.767085039371922
FDV59,OUT013,7.698128441916227
FDB49,OUT035,6.993464725869119
FDD58,OUT049,7.457280575666326
DRN59,OUT046,6.546145318855044
FDX48,OUT049,7.913721135312141
FDQ11,OUT049,8.757312289827862
FDY12,OUT049,6.948672398836819
FDQ11,OUT045,8.252545459516602
DRI11,OUT017,6.938499467938777
FDY32,OUT027,8.142977738855002
FDS51,OUT045,6.62295626321069
FDR19,OUT010,5.789159215320147
DRB13,OUT018,8.453829070613352
FDS21,OUT035,6.653454572793375
FDQ40,OUT045,7.613319430409985
NCE55,OUT013,7.267708494362317
FDX43,OUT027,8.225015099091317
FDS12,OUT049,7.481721681253232
DRK01,OUT027,7.674550666583183
FDN25,OUT017,6.423584414357668
FDB60,OUT046,7.8629523085782935
FDQ13,OUT017,6.694946969174235
DRK13,OUT045,7.637924743742599
DRF25,OUT018,7.084414563998225
NCD42,OUT019,5.519913192801018
FDW25,OUT045,6.842918456703069
NCV29,OUT027,8.451038116113757
NCK42,OUT035,7.956041897500828
DRJ13,OUT027,8.202556242420961
DRD15,OUT017,7.865156580823088
FDM27,OUT045,7.263647109651261
FDZ50,OUT018,8.278979260263693
FDC04,OUT046,8.212573999163094
FDF50,OUT049,8.242603200145926
FDP15,OUT045,8.179550994017724
FDK46,OUT035,8.248880664522693
FDZ56,OUT018,8.189132940302533
FDY60,OUT049,7.8151133430669795
FDB10,OUT035,8.040262255268695
FDR57,OUT045,7.481128643442053
FDU58,OUT049,8.246917556307194
FDH02,OUT046,7.026606618572933
FDP48,OUT013,7.463363286260151
FDI46,OUT035,8.15702503362987
FDW56,OUT013,7.485539412466768
NCM19,OUT010,5.810406701471896
FDS50,OUT027,8.734270391726401
FDK24,OUT013,6.197844530026494
FDO36,OUT017,7.370887068918578
FDK45,OUT027,7.882669388277982
NCL05,OUT045,6.432150419668508
FDL32,OUT018,7.6115923278902855
FDA28,OUT049,7.678200020059315
FDY36,OUT018,7.440683333032777
FDP32,OUT018,7.7825204779484105
FDL50,OUT046,7.264503313831289
DRC24,OUT049,7.893422735350725
NCS18,OUT017,6.85635085246467
FDD16,OUT017,6.556492286598594
NCV18,OUT013,6.553163343961515
FDX07,OUT046,7.775555628137859
NCZ05,OUT027,7.773586560230439
NCI31,OUT013,6.144107708865366
FDK14,OUT049,7.334926530113735
NCR06,OUT045,6.532011378363195
NCF54,OUT049,8.052173301276135
DRG23,OUT010,6.011515408376265
FDD53,OUT046,6.557371939338782
NCM31,OUT027,8.037836452674114
FDT16,OUT017,8.151534382359321
FDR40,OUT035,6.846844129822864
DRG25,OUT017,7.525224051679552
FDT10,OUT035,6.588195921644294
FDY32,OUT013,7.154511937459615
FDN50,OUT035,6.910278515637039
FDZ35,OUT019,6.050470381981627
NCP54,OUT045,7.137483168167613
NCD07,OUT035,7.037009828206153
FDS02,OUT018,8.409875592346337
DRN59,OUT018,7.1321648853347375
DRB24,OUT013,7.245230543334063
FDP37,OUT027,7.816277071495724
DRB01,OUT018,8.312794637485759
FDR47,OUT046,7.75265692161754
NCM31,OUT010,5.978389530589615
NCF06,OUT027,9.115708428500385
NCV17,OUT027,8.049304100620073
FDS10,OUT049,8.097824633713483
FDN52,OUT035,6.72973647025066
FDZ48,OUT013,6.779308945528432
FDJ48,OUT049,8.671684061170037
DRB13,OUT027,8.490779486977607
FDV59,OUT017,7.739733445887308
FDL32,OUT035,6.921933351904754
FDZ12,OUT035,7.199690139531073
NCR06,OUT027,7.326900229180658
FDP51,OUT017,6.903124785587615
FDY22,OUT013,6.933107975940427
FDZ38,OUT049,8.075667896820558
NCO54,OUT035,6.585652805518188
FDR23,OUT035,7.4830903362904575
FDM38,OUT049,7.051349387100826
FDS25,OUT013,6.742159281192863
FDZ22,OUT013,6.610250149511164
FDZ20,OUT019,7.241081959217669
FDD45,OUT010,5.48015134514915
FDN03,OUT049,8.769827860014233
NCW30,OUT046,8.447454441557591
